model,fold,prob_decile,n_obs,avg_pred,avg_actual,abs_calibration_error,ece
xgb_pca_controls,4,1,2079,0.12210998224374937,0.16161616161616163,0.039506179372412256,0.054362288820594566
xgb_pca_controls,4,2,70,0.23765510320663452,0.0,0.23765510320663452,0.054362288820594566
xgb_pca_controls,4,3,284,0.3547693665178729,0.7112676056338029,0.35649823911593,0.054362288820594566
xgb_pca_controls,4,4,139,0.4389935373831138,0.9928057553956835,0.5538122180125697,0.054362288820594566
xgb_pca_controls,4,5,583,0.5061556706093188,1.0,0.49384432939068124,0.054362288820594566
xgb_pca_controls,4,6,88,0.6053012013435364,1.0,0.3946987986564636,0.054362288820594566
xgb_pca_controls,5,0,16126,0.026719406336713658,0.0,0.026719406336713658,0.05339321751953146
xgb_pca_controls,5,1,1466,0.1513062018702902,0.0,0.1513062018702902,0.05339321751953146
xgb_pca_controls,5,2,1271,0.23256513131687157,0.26435877261998425,0.031793641303112685,0.05339321751953146
xgb_pca_controls,5,3,718,0.38561866222815927,0.48467966573816157,0.0990610035100023,0.05339321751953146
xgb_pca_controls,5,4,336,0.4223105425813368,0.9642857142857143,0.5419751717043775,0.05339321751953146
xgb_pca_controls,5,5,28,0.5443418025970459,0.0,0.5443418025970459,0.05339321751953146
xgb_pca_controls,5,6,336,0.639002799987793,1.0,0.36099720001220703,0.05339321751953146
xgb_pca_controls,6,0,16928,0.02175977695767419,0.0,0.02175977695767419,0.0398814736987688
xgb_pca_controls,6,1,2703,0.1397271134232178,0.12430632630410655,0.015420787119111254,0.0398814736987688
xgb_pca_controls,6,2,223,0.22755423061248967,0.13452914798206278,0.09302508263042689,0.0398814736987688
xgb_pca_controls,6,3,198,0.3564355739138343,1.0,0.6435644260861657,0.0398814736987688
xgb_pca_controls,6,4,108,0.49921706318855286,1.0,0.5007829368114471,0.0398814736987688
xgb_pca_controls,6,5,336,0.5771814556348891,1.0,0.4228185443651109,0.0398814736987688
xgb_pca_controls,6,7,336,0.7724493145942688,1.0,0.2275506854057312,0.0398814736987688
xgb_pca_controls,7,0,16147,0.0232542337817552,0.0,0.0232542337817552,0.06532252391582295
xgb_pca_controls,7,1,1696,0.13528587838265835,0.0,0.13528587838265835,0.06532252391582295
xgb_pca_controls,7,2,531,0.24442890886982058,0.08851224105461393,0.15591666781520663,0.06532252391582295
xgb_pca_controls,7,3,668,0.3347673880125948,0.9356287425149701,0.6008613545023753,0.06532252391582295
xgb_pca_controls,7,4,50,0.40620896220207214,0.0,0.40620896220207214,0.06532252391582295
