market_id,usable_points,timestamp_min,timestamp_max,min_price,max_price,unique_transactions,observed_days,question,market_family,asset,is_core,is_satellite,resolved_outcome,start_date,close_date,volume_clob
1082748,4000,2026-01-27 01:53:03+00:00,2026-02-01 07:08:40+00:00,0.001,0.003000000003,4000,5.2191782407407405,"Will Bitcoin reach $150,000 in January?",btc_price,BTC,True,False,No,,2026-02-01 07:48:00+00:00,26660909.268647
1082749,4000,2026-01-22 15:12:36+00:00,2026-02-01 03:52:48+00:00,0.000999999001000007,0.0036798515717546554,4000,9.527916666666666,"Will Ethereum reach $6,000 in January?",eth_price,ETH,True,False,No,,2026-02-01 07:46:58+00:00,13219840.034141
1082753,4000,2026-01-22 05:32:38+00:00,2026-02-01 07:12:48+00:00,0.000999999001000007,0.0050000000000000044,4000,10.069560185185185,"Will Bitcoin reach $130,000 in January?",btc_price,BTC,True,False,No,,2026-02-01 07:47:02+00:00,4218206.46442
1082757,4000,2026-01-14 17:54:20+00:00,2026-02-01 07:12:40+00:00,0.000999999001000007,0.02,4000,17.55439814814815,"Will Bitcoin reach $125,000 in January?",btc_price,BTC,True,False,No,,2026-02-01 07:45:58+00:00,7080988.613707
1082763,4000,2026-01-12 07:56:22+00:00,2026-02-01 07:06:52+00:00,0.001,0.035,4000,19.965625,"Will Bitcoin reach $120,000 in January?",btc_price,BTC,True,False,No,,2026-02-01 07:51:50+00:00,4349534.835157
1082772,4000,2026-01-18 15:27:34+00:00,2026-02-01 07:35:06+00:00,0.000999999001000007,0.052999951292996055,4000,13.671898148148149,"Will Bitcoin reach $110,000 in January?",btc_price,BTC,True,False,No,,2026-02-01 07:48:04+00:00,5848826.617589
1082777,4000,2026-01-23 18:56:50+00:00,2026-02-01 07:01:22+00:00,0.000999999001000007,0.024705435195743062,4000,8.503148148148147,"Will Bitcoin reach $105,000 in January?",btc_price,BTC,True,False,No,,2026-02-01 07:51:50+00:00,6931678.684053
1082781,4000,2026-01-28 18:00:10+00:00,2026-02-01 07:29:38+00:00,0.000999999001000007,0.030000000000000027,4000,3.5621296296296294,"Will Bitcoin reach $100,000 in January?",btc_price,BTC,True,False,No,,2026-02-01 07:50:52+00:00,13025594.701676
1082793,4000,2026-01-27 17:25:23+00:00,2026-01-29 17:53:40+00:00,0.07999999999999996,0.999,4000,2.0196412037037037,"Will Bitcoin dip to $85,000 in January?",btc_price,BTC,True,False,Yes,,2026-01-29 17:52:40+00:00,8583813.346589
1082796,4000,2026-01-31 06:15:02+00:00,2026-01-31 19:53:02+00:00,0.019000026487025812,0.999,4000,0.5680555555555555,"Will Bitcoin dip to $80,000 in January?",btc_price,BTC,True,False,Yes,,2026-01-31 19:51:54+00:00,6752276.849259
1082801,4000,2026-01-31 20:26:36+00:00,2026-02-01 07:49:58+00:00,0.000999999001000007,0.347,4000,0.47456018518518517,"Will Bitcoin dip to $75,000 in January?",btc_price,BTC,True,False,No,,2026-02-01 07:50:52+00:00,5040901.869193
1082805,4000,2026-01-21 14:53:52+00:00,2026-02-01 07:49:14+00:00,0.000999999001000007,0.12399996577599803,4000,10.705115740740741,"Will Bitcoin dip to $70,000 in January?",btc_price,BTC,True,False,No,,2026-02-01 07:49:00+00:00,4150722.768299
1303353,4000,2026-02-19 02:36:56+00:00,2026-03-01 07:16:45+00:00,0.000999999001000007,0.0020000000000000018,4000,10.19431712962963,"Will Ethereum reach $5,000 in February?",eth_price,ETH,True,False,No,,2026-03-01 09:23:05+00:00,7971673.119105
1303355,4000,2026-02-21 04:33:22+00:00,2026-03-01 06:54:49+00:00,0.000999999001000007,0.0020000000000000018,4000,8.098229166666666,"Will Bitcoin reach $150,000 in February?",btc_price,BTC,True,False,No,,2026-03-01 08:07:05+00:00,28829221.50917
1303357,4000,2026-02-13 11:04:55+00:00,2026-03-01 08:27:01+00:00,0.000999999001000007,0.003000000013636364,4000,15.890347222222223,"Will Ethereum reach $4,400 in February?",eth_price,ETH,True,False,No,,2026-03-01 09:23:07+00:00,8802970.895394
1303358,4000,2026-02-16 17:25:05+00:00,2026-03-01 06:06:51+00:00,0.000999999001000007,0.0030000000000000027,4000,12.529004629629629,"Will Bitcoin reach $125,000 in February?",btc_price,BTC,True,False,No,,2026-03-01 08:07:37+00:00,4451426.156936
1303377,4000,2026-02-06 18:39:43+00:00,2026-03-01 07:56:45+00:00,0.000999999001000007,0.03200000000000003,4000,22.55349537037037,"Will Bitcoin reach $100,000 in February?",btc_price,BTC,True,False,No,,2026-03-01 08:09:59+00:00,3901725.759705
1303381,4000,2026-02-12 11:56:39+00:00,2026-02-28 20:53:39+00:00,0.001,0.026903807869333964,4000,16.372916666666665,"Will Bitcoin reach $90,000 in February?",btc_price,BTC,True,False,No,,2026-03-01 08:11:03+00:00,4835100.51547
1303384,4000,2026-02-18 09:09:50+00:00,2026-03-01 07:55:41+00:00,0.001,0.03380226959059865,4000,10.948506944444444,"Will Bitcoin reach $85,000 in February?",btc_price,BTC,True,False,No,,2026-03-01 08:11:29+00:00,7551511.585962
1303397,4000,2026-02-02 08:55:16+00:00,2026-02-06 04:10:57+00:00,0.07999999999999996,0.999000000999,4000,3.80255787037037,"Will Bitcoin dip to $60,000 in February?",btc_price,BTC,True,False,Yes,,2026-02-06 04:11:13+00:00,3982230.891942
1303400,4000,2026-02-23 17:37:16+00:00,2026-03-01 07:54:05+00:00,0.000999999001000007,0.14300000000000002,4000,5.595011574074074,"Will Bitcoin dip to $55,000 in February?",btc_price,BTC,True,False,No,,2026-03-01 08:12:51+00:00,7296072.016791
1303403,4000,2026-02-21 06:28:46+00:00,2026-03-01 07:24:03+00:00,0.000999999001000007,0.04088749718742968,4000,8.038391203703704,"Will Bitcoin dip to $50,000 in February?",btc_price,BTC,True,False,No,,2026-03-01 08:13:11+00:00,5541582.151593
1303410,4000,2026-02-17 13:44:35+00:00,2026-03-01 06:48:25+00:00,0.000999999001000007,0.014000000084,4000,11.71099537037037,"Will Bitcoin dip to $35,000 in February?",btc_price,BTC,True,False,No,,2026-03-01 08:14:13+00:00,4546147.260758
1345641,4000,2026-02-27 11:06:55+00:00,2026-03-01 08:11:43+00:00,0.000999999001000007,0.012841374288017904,4000,1.8783333333333334,"Will Bitcoin reach $75,000 in February?",btc_price,BTC,True,False,No,,2026-03-01 08:12:09+00:00,7913769.202511
1345680,4000,2026-02-21 21:35:04+00:00,2026-03-01 06:52:37+00:00,0.000999999001000007,0.043,4000,7.3871875,"Will Bitcoin reach $80,000 in February?",btc_price,BTC,True,False,No,,2026-03-01 08:11:49+00:00,4831697.133881
1345690,4000,2026-02-28 06:58:53+00:00,2026-03-01 08:08:37+00:00,0.000999999001000007,0.24,4000,1.0484259259259259,"Will Bitcoin dip to $60,000 in February?",btc_price,BTC,True,False,No,,2026-03-01 08:12:29+00:00,7282065.829222
1473040,4000,2026-03-23 07:11:57+00:00,2026-04-01 07:37:15+00:00,0.001,0.0020000000000000018,4000,9.017569444444444,"Will Bitcoin reach $150,000 in March?",btc_price,BTC,True,False,No,,2026-04-01 07:36:59+00:00,24149352.753224906
1473042,4000,2026-03-24 05:58:13+00:00,2026-04-01 07:33:33+00:00,0.000999999001000007,0.008,4000,8.066203703703703,"Will Ethereum reach $4,000 in March?",eth_price,ETH,True,False,No,,2026-04-01 07:33:05+00:00,6377509.958963935
1473053,4000,2026-03-24 17:18:33+00:00,2026-04-01 02:19:09+00:00,0.000999999001000007,0.0050000000000000044,4000,7.375416666666666,"Will Bitcoin reach $100,000 in March?",btc_price,BTC,True,False,No,,2026-04-01 07:43:15+00:00,4676220.955781978
1473060,4000,2026-03-19 04:00:39+00:00,2026-04-01 07:09:15+00:00,0.001,0.020000000000000018,4000,13.130972222222223,"Will Bitcoin reach $90,000 in March?",btc_price,BTC,True,False,No,,2026-04-01 07:31:47+00:00,5327306.985930001
1473063,4000,2026-03-24 05:19:43+00:00,2026-04-01 07:12:11+00:00,0.000999999001000007,0.031000000000000028,4000,8.078101851851851,"Will Bitcoin reach $85,000 in March?",btc_price,BTC,True,False,No,,2026-04-01 07:30:49+00:00,4542101.699372993
1473066,4000,2026-03-27 03:01:07+00:00,2026-04-01 08:05:07+00:00,0.000999999001000007,0.026572098179213743,4000,5.211111111111111,"Will Bitcoin reach $80,000 in March?",btc_price,BTC,True,False,No,,2026-04-01 08:04:07+00:00,8681375.204627028
1473072,4000,2026-03-28 23:05:02+00:00,2026-03-30 01:00:58+00:00,0.4100000003060743,0.999,4000,1.0805092592592593,"Will Bitcoin dip to $65,000 in March?",btc_price,BTC,True,False,Yes,,2026-03-30 01:00:00+00:00,10122349.055545038
1473074,4000,2026-03-29 12:40:12+00:00,2026-04-01 07:55:45+00:00,0.001,0.10610974228033179,4000,2.802465277777778,"Will Bitcoin dip to $60,000 in March?",btc_price,BTC,True,False,No,,2026-04-01 07:57:23+00:00,7334705.631073961
1473075,4000,2026-03-25 02:06:45+00:00,2026-04-01 07:17:51+00:00,0.000999999001000007,0.039,4000,7.2160416666666665,"Will Bitcoin dip to $55,000 in March?",btc_price,BTC,True,False,No,,2026-04-01 07:30:55+00:00,6531627.931738951
1473078,4000,2026-03-21 15:14:27+00:00,2026-04-01 06:58:45+00:00,0.001,0.032671169403807654,4000,10.655763888888888,"Will Bitcoin dip to $50,000 in March?",btc_price,BTC,True,False,No,,2026-04-01 07:29:49+00:00,4295129.024575023
1500754,4000,2026-05-01 14:41:32+00:00,2026-05-13 23:04:29+00:00,0.9929999999339623,0.999,4000,12.349270833333334,Will Kevin Warsh be confirmed as Fed Chair?,crypto_policy,,False,True,Yes,,2026-05-14 00:04:48+00:00,14412257.808405764
1500755,4000,2026-05-09 18:39:51+00:00,2026-05-14 01:17:27+00:00,0.001,0.00300000000048,4000,4.276111111111111,Will Judy Shelton be confirmed as Fed Chair?,crypto_policy,,False,True,No,,2026-05-14 01:22:23+00:00,23970639.983398777
1500768,4000,2026-04-14 11:39:59+00:00,2026-05-13 20:50:35+00:00,0.001,0.013000000000000012,4000,29.382361111111113,Will Scott Bessent be confirmed as Fed Chair?,crypto_policy,,False,True,No,,2026-05-14 00:14:57+00:00,4678391.943971024
1500770,4000,2026-04-21 18:18:00+00:00,2026-05-14 01:08:30+00:00,0.001,0.016851705016080538,4000,22.285069444444446,Will Michelle Bowman be confirmed as Fed Chair?,crypto_policy,,False,True,No,,2026-05-14 01:20:21+00:00,10611543.693432987
1823769,4000,2026-04-16 17:17:14+00:00,2026-04-30 18:21:46+00:00,0.000999999001000007,0.01100000000000001,4000,14.044814814814815,"Will Bitcoin reach $150,000 in April?",btc_price,BTC,True,False,No,,2026-05-01 06:50:44+00:00,8135250.043078935
1823775,4000,2026-04-24 07:47:52+00:00,2026-05-01 07:12:10+00:00,0.001,0.103,4000,6.975208333333334,"Will Bitcoin reach $85,000 in April?",btc_price,BTC,True,False,No,,2026-05-01 07:15:50+00:00,4603121.743678982
1823776,4000,2026-04-28 05:54:50+00:00,2026-05-01 07:17:26+00:00,0.001,0.94,4000,3.057361111111111,"Will Bitcoin reach $80,000 in April?",btc_price,BTC,True,False,No,,2026-05-01 07:17:54+00:00,8689741.495558972
1823779,4000,2026-04-27 02:12:26+00:00,2026-05-01 07:13:22+00:00,0.001,0.038,4000,4.208981481481482,"Will Bitcoin dip to $65,000 in April?",btc_price,BTC,True,False,No,,2026-05-01 07:12:44+00:00,6778501.9561170135
2007078,3242,2026-04-17 21:49:10+00:00,2026-04-26 22:30:34+00:00,0.001,0.99,3242,9.02875,"Will the price of Bitcoin be above $78,000 on April 24?",btc_price,BTC,True,False,No,,2026-04-27 00:37:56+00:00,4232386.578407002
2132768,4000,2026-05-18 22:21:56+00:00,2026-06-01 06:06:24+00:00,0.001,0.0030000000000000027,4000,13.322546296296297,"Will Bitcoin reach $150,000 in May?",btc_price,BTC,True,False,No,,2026-06-01 06:20:59+00:00,6699688.910269973
2132776,4000,2026-05-23 04:32:00+00:00,2026-06-01 09:06:46+00:00,0.001,0.07799999999999996,4000,9.190810185185185,"Will Bitcoin reach $85,000 in May?",btc_price,BTC,True,False,No,,2026-06-01 09:13:37+00:00,5177595.545592992
2132779,4000,2026-05-24 21:58:03+00:00,2026-06-01 11:23:21+00:00,0.001,0.31999999999999995,4000,7.559236111111111,"Will Bitcoin dip to $70,000 in May?",btc_price,BTC,True,False,No,2026-05-01 14:40:04+00:00,2026-06-01 11:37:35+00:00,3928362.4910249854
2169995,4000,2026-06-03 19:09:55+00:00,2026-06-04 00:35:22+00:00,0.001,0.013000000003751263,4000,0.22600694444444444,"MicroStrategy sells any Bitcoin by May 31, 2026?",microstrategy,MSTR,False,True,No,,2026-06-04 00:34:19+00:00,375813104.55575246
253254,4000,2024-01-03 15:32:01+00:00,2024-01-10 23:54:55+00:00,0.6300000131865837,0.999,4000,7.349236111111111,Bitcoin ETF approved by Jan 15?,crypto_etf,BTC,False,True,Yes,,2024-01-10 23:47:24+00:00,12622418.42
253750,4000,2024-05-16 19:34:00+00:00,2024-05-24 00:16:08+00:00,0.06999999999999995,0.999,4000,7.195925925925926,Ethereum ETF approved by May 31?,crypto_etf,ETH,False,True,Yes,,2024-05-24 00:14:40+00:00,13226512.327129
254576,4000,2024-09-16 06:16:57+00:00,2024-11-08 01:28:11+00:00,0.001,0.092,4000,52.79946759259259,Will Fed cut interest rates 2 times in 2024?,crypto_policy,,False,True,No,,2024-11-08 02:43:42+00:00,3982525.829184
254577,4000,2024-12-06 18:15:58+00:00,2024-12-18 22:28:22+00:00,0.001,0.1498346,4000,12.175277777777778,Will Fed cut interest rates 3 times in 2024?,crypto_policy,,False,True,No,,2024-12-18 22:30:02+00:00,8337156.91915808
254578,4000,2024-12-08 02:00:44+00:00,2024-12-18 22:17:50+00:00,0.833,0.999,4000,10.845208333333334,Will Fed cut interest rates 4 times in 2024?,crypto_policy,,False,True,Yes,,2024-12-18 22:29:52+00:00,6812524.970527
254579,4000,2024-11-14 12:51:05+00:00,2024-12-18 21:20:28+00:00,0.001,0.027000000000000024,4000,34.353738425925926,Will Fed cut interest rates 5 times in 2024?,crypto_policy,,False,True,No,,2024-12-18 22:09:10+00:00,6683117.51304494
254580,4000,2024-11-25 14:42:18+00:00,2024-12-18 17:37:44+00:00,0.001,0.0050000000000000044,4000,23.121828703703702,Will Fed cut interest rates 6+ times in 2024?,crypto_policy,,False,True,No,,2024-12-18 22:09:14+00:00,20169086.258574
255229,4000,2024-12-04 11:37:43+00:00,2024-12-05 04:49:26+00:00,0.609,0.999000000999,4000,0.7164699074074075,Will Bitcoin hit $100k in 2024?,btc_price,BTC,True,False,Yes,,2024-12-05 04:46:26+00:00,22807235.891544
255322,4000,2024-12-28 05:24:42+00:00,2025-01-01 06:28:27+00:00,0.000999999001000007,0.0040000000000000036,4000,4.044270833333333,Will Bitcoin hit $250k in 2024?,btc_price,BTC,True,False,No,,2025-01-01 07:37:40+00:00,9422713.94942905
255335,4000,2024-08-18 11:23:16+00:00,2024-09-18 20:05:50+00:00,0.928,0.999,4000,31.36289351851852,Fed rate cut by September 18?,crypto_policy,,False,True,Yes,,2024-09-18 20:17:10+00:00,20345317.826273
502128,4000,2024-12-28 04:18:20+00:00,2025-01-01 06:38:37+00:00,0.000999999001000007,0.005829753086419753,4000,4.097418981481481,Will Ethereum hit $10k in 2024?,eth_price,ETH,True,False,No,,2025-01-01 07:32:50+00:00,7059606.46183396
504069,4000,2024-09-16 14:41:37+00:00,2024-09-18 21:07:34+00:00,0.32305437015963334,0.999000000999,4000,2.2680208333333334,Fed decreases interest rates by 50+ bps after September 2024 meeting?,crypto_policy,,False,True,Yes,,2024-09-18 21:09:08+00:00,10906333.42219
504070,4000,2024-09-15 14:37:36+00:00,2024-09-18 21:09:44+00:00,0.001,0.6869999893652398,4000,3.272314814814815,Fed decreases interest rates by 25 bps after September 2024 meeting?,crypto_policy,,False,True,No,,2024-09-18 21:24:56+00:00,6660914.249885
504071,4000,2024-09-15 14:41:55+00:00,2024-09-18 21:13:16+00:00,0.001,0.020000000000000018,4000,3.2717708333333335,No change in Fed interest rates after 2024 September meeting?,crypto_policy,,False,True,No,,2024-09-18 21:14:22+00:00,23499210.730061
504072,4000,2024-09-06 02:43:19+00:00,2024-09-18 21:03:00+00:00,0.001,0.009000000018574109,4000,12.763668981481482,Fed increases interest rates by 25+ bps after September 2024 meeting?,crypto_policy,,False,True,No,,2024-09-18 21:25:00+00:00,17625581.465252
504490,4000,2024-11-01 07:30:57+00:00,2024-11-07 22:40:00+00:00,0.000999999001000007,0.6145888097957843,4000,6.631284722222222,Fed decreases interest rates by 75+ bps after November 2024 meeting?,crypto_policy,,False,True,No,,2024-11-07 22:49:58+00:00,15031954.754479
504491,4000,2024-11-02 16:39:38+00:00,2024-11-07 22:40:12+00:00,0.001,0.053000000009275,4000,5.250393518518519,Fed decreases interest rates by 50 bps after November 2024 meeting?,crypto_policy,,False,True,No,,2024-11-07 22:54:46+00:00,8393267.791414
504492,4000,2024-10-31 14:45:54+00:00,2024-11-07 22:54:16+00:00,0.82,0.999,4000,7.339143518518519,Fed decreases interest rates by 25 bps after November 2024 meeting?,crypto_policy,,False,True,Yes,,2024-11-07 23:00:02+00:00,5010507.074128
504493,4000,2024-10-28 16:00:36+00:00,2024-11-07 22:41:18+00:00,0.001,0.12,4000,10.278263888888889,No change in Fed interest rates after 2024 November meeting?,crypto_policy,,False,True,No,,2024-11-07 22:49:52+00:00,7995206.758932
