fold,split,representation,model,pca_setting,tda_window,tda_group,c_value,n_components,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual,ece
9,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0007551892717641,0.0273418878249232,0.0269568061429502,0.0,0.0269568061429502
9,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,macro_fed_rates,12108,0.0403845547970174,0.1496162665270996,0.0721596966733273,0.1112487611496531,0.0451111454052931
9,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,active_market_count_bucket,51-100,18492,0.0416139094200374,0.1460872674868275,0.0796139400192341,0.0728423101881894,0.0292822559242083
9,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,overall,overall,18492,0.0426275474294039,0.1502535870834385,0.0875981177794716,0.0728423101881894,0.0221770100221567
9,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0319674421224697,0.1147450166532126,0.0886007592108686,0.0,0.0886007592108686
9,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0830764290574062,0.2498984880126672,0.1484077153830721,0.0,0.1484077153830721
9,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0002943651422112,0.0166913782522464,0.0165423139100809,0.0,0.0165423139100809
9,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0016155157367079,0.038969131013468,0.0381354593710853,0.0,0.0381354593710853
9,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,macro_fed_rates,12108,0.0400413379926249,0.1475456641454474,0.0788519296850027,0.1112487611496531,0.0412222248818974
9,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,active_market_count_bucket,51-100,18492,0.0426275474294039,0.1502535870834385,0.0875981177794716,0.0728423101881894,0.0221770100221567
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,overall,overall,18492,0.0417334525700851,0.1464305798969494,0.0811055219354178,0.0728423101881894,0.0295534356227496
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0281716454831369,0.1009150001584355,0.0793113733555094,0.0,0.0793113733555094
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0822540709118984,0.2388948794308879,0.1409260727531573,0.0,0.1409260727531573
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001373505137919,0.0115624587231799,0.0114932079248521,0.0,0.0114932079248521
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0008221562452793,0.0284787804925867,0.0280591187898831,0.0,0.0280591187898831
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,macro_fed_rates,12108,0.0399152879952792,0.148115730931954,0.0733869666554061,0.1112487611496531,0.0436723452795185
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,active_market_count_bucket,51-100,18492,0.0417334525700851,0.1464305798969494,0.0811055219354178,0.0728423101881894,0.0295534356227496
10,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,overall,overall,19889,0.0544603546774564,0.183238909950216,0.1424101060008493,0.0675750414802151,0.079098526735929
10,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_btc,4358,0.0697622887792565,0.227013029335051,0.1620945387792565,0.0,0.1620945387792565
10,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_eth,2970,0.1164950148989899,0.3531773535347308,0.2402409090909091,0.0,0.2402409090909091
10,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0025992559523809,0.0521793092382088,0.0508333333333333,0.0,0.0508333333333333
10,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0186140624999999,0.1461425585232407,0.1358779761904762,0.0,0.1358779761904762
10,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,macro_fed_rates,11889,0.0358331289788822,0.1294930617033979,0.1135281435150889,0.1130456724703507,0.0837954494281177
10,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,active_market_count_bucket,51-100,19889,0.0544603546774564,0.183238909950216,0.1424101060008493,0.0675750414802151,0.079098526735929
10,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,overall,overall,19889,0.0410665765404972,0.1453816029264329,0.0786820868545267,0.0675750414802151,0.0237817185705575
10,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_btc,4358,0.0330508194577929,0.1098759080696582,0.0784716404981465,0.0,0.0784716404981465
10,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_eth,2970,0.0625075922601434,0.1888434443506211,0.1308818690947629,0.0,0.1308818690947629
10,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001195124244662,0.0102334009845862,0.0101731176913649,0.0,0.0101731176913649
10,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0005426762025891,0.0212387374752316,0.0209618766284407,0.0,0.0209618766284407
10,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,macro_fed_rates,11889,0.0409510997750502,0.154867173436993,0.0692865764030498,0.1130456724703507,0.0474439369432133
10,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,active_market_count_bucket,51-100,19889,0.0410665765404972,0.1453816029264329,0.0786820868545267,0.0675750414802151,0.0237817185705575
10,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,overall,overall,19889,0.040462910547479,0.1441446160184293,0.0727759513708787,0.0675750414802151,0.0206658755138824
10,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_btc,4358,0.027704973226741,0.0966734044461738,0.0722120961746657,0.0,0.0722120961746657
10,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_eth,2970,0.0523954768072557,0.1657371791675178,0.1198060788463861,0.0,0.1198060788463861
10,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001264838811092,0.0106172571943535,0.0105534495319032,0.0,0.0105534495319032
10,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0005113087383744,0.0209541250518136,0.0206935917058032,0.0,0.0206935917058032
10,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,macro_fed_rates,11889,0.0444275961072399,0.1634066923081735,0.0644644227148269,0.1130456724703507,0.0518631547206422
10,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,active_market_count_bucket,51-100,19889,0.040462910547479,0.1441446160184293,0.0727759513708787,0.0675750414802151,0.0206658755138824
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,overall,overall,19889,0.0410759867964024,0.1454091076191371,0.0788285790689771,0.0675750414802151,0.0236085717337087
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_btc,4358,0.0331265809350854,0.1101180290669524,0.0786363491951114,0.0,0.0786363491951114
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_eth,2970,0.0626065728868186,0.1891522976961916,0.1310560733205321,0.0,0.131056073320532
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001214698464804,0.0103036605449784,0.010242383760143,0.0,0.010242383760143
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0005509784575145,0.021377334102235,0.0210961817615731,0.0,0.0210961817615731
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,macro_fed_rates,11889,0.0409140548048238,0.1547413771052306,0.0694219954187327,0.1130456724703507,0.0473028177623318
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,active_market_count_bucket,51-100,19889,0.0410759867964024,0.1454091076191371,0.0788285790689771,0.0675750414802151,0.0236085717337087
11,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,overall,overall,20832,0.0369047403573699,0.1406156630905951,0.1216742871006639,0.064516129032258,0.0646695827995886
11,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_btc,5040,0.0349145341980192,0.1484309846177588,0.123370156928683,0.0,0.123370156928683
11,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_eth,3360,0.0444589529514787,0.1786554626493292,0.1463498734154094,0.0,0.1463498734154094
11,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0023168370535714,0.0488336792832016,0.0476354166666666,0.0,0.0476354166666666
11,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.011231741055342,0.1115292347856442,0.1054757596707537,0.0,0.1054757596707537
11,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.037321079473227,0.129851108622525,0.1164755295948401,0.1142857142857142,0.0715015500030033
11,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.0369047403573699,0.1406156630905951,0.1216742871006639,0.064516129032258,0.0646695827995886
11,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,overall,overall,20832,0.0273699708906722,0.1093241743652144,0.0628081383733909,0.064516129032258,0.0117802725327045
11,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_btc,5040,0.0089287805000057,0.0489532728263834,0.0425789780342247,0.0,0.0425789780342247
11,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_eth,3360,0.0120819406549891,0.0609435278395165,0.0526936951678539,0.0,0.0526936951678539
11,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001228102285335,0.0110070928809805,0.0109452141430499,0.0,0.0109452141430499
11,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0003064567420953,0.0175012733633309,0.0173461837948913,0.0,0.0173461837948913
11,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.0411930804057449,0.1544530306745161,0.0771483302577252,0.1142857142857142,0.0455362167356578
11,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.0273699708906722,0.1093241743652144,0.0628081383733909,0.064516129032258,0.0117802725327045
11,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,overall,overall,20832,0.0306902806091567,0.1208518759744342,0.0432657321811053,0.064516129032258,0.0212503968511526
11,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_btc,5040,0.0030162393998185,0.0259687609845789,0.024096103441576,0.0,0.024096103441576
11,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_eth,3360,0.0040359059745859,0.0319126455955423,0.0295088090439062,0.0,0.0295088090439062
11,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,5.039520956026177e-05,0.0066267936235282,0.0066014517573915,0.0,0.0066014517573915
11,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0001185048909293,0.0102409943475981,0.010181226935854,0.0,0.010181226935854
11,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.0519150241978312,0.1933511614777053,0.0574046592706452,0.1142857142857142,0.056881055015069
11,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.0306902806091567,0.1208518759744342,0.0432657321811053,0.064516129032258,0.0212503968511526
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,overall,overall,20832,0.0273735400039338,0.1093236313036495,0.0632247934951888,0.064516129032258,0.011117504458806
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_btc,5040,0.0091145382662674,0.0495846048890145,0.0430504799871884,0.0,0.0430504799871884
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_eth,3360,0.012292126239692,0.0616516029644366,0.0532385374242852,0.0,0.0532385374242852
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001260545238101,0.0111487310967571,0.0110852109111676,0.0,0.0110852109111676
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0003138926377047,0.0177175213285546,0.0175586469828776,0.0,0.0175586469828776
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.0410594341911844,0.1539689652977536,0.0775185932787709,0.1142857142857142,0.0454965424202939
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.0273735400039338,0.1093236313036495,0.0632247934951888,0.064516129032258,0.011117504458806
12,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,overall,overall,19852,0.0342558004398311,0.1279187910193642,0.1022770481031137,0.0580294176909127,0.063454967961913
12,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_btc,4813,0.0288369424436843,0.1196941694621794,0.0978251838879227,0.0,0.0978251838879227
12,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_eth,2955,0.0214314153897395,0.1020881963998326,0.0876136795374873,0.0,0.0876136795374873
12,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0015736421130952,0.0401733974039482,0.0393645833333333,0.0,0.0393645833333333
12,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0093464191942991,0.0996817479087435,0.0946638824015561,0.0,0.0946638824015561
12,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,macro_fed_rates,11412,0.0415575686360068,0.1414908738615825,0.110027984697708,0.1009463722397476,0.0807402174351804
