hypothesis,target,task,fold,model,feature_set,placebo_type,n_obs,metric_primary,brier,log_loss,mse,mae,auc
H1_local_topology,Y_i,classification,16,pca_plus_top_corr_k40_local_graph_shuffle,local_top_corr_k40,shuffle,8964,0.17267809179278204,0.044136196041227885,0.17267809179278204,,,0.9295908838553367
H1_local_topology,Y_i,classification,16,pca_plus_nearest_pca_k10_local_graph,local_nearest_pca_k10,real,8964,0.22507188614657922,0.05688464652311356,0.22507188614657922,,,0.9409760760437548
H1_local_topology,Y_i,classification,16,pca_plus_nearest_pca_k10_local_graph_shuffle,local_nearest_pca_k10,shuffle,8964,0.12923973346801249,0.03800641897144556,0.12923973346801249,,,0.9778062854103124
H1_local_topology,Y_i,classification,16,pca_plus_nearest_pca_k20_local_graph,local_nearest_pca_k20,real,8964,0.231234182917688,0.052662218458111816,0.231234182917688,,,0.9238082738467185
H1_local_topology,Y_i,classification,16,pca_plus_nearest_pca_k20_local_graph_shuffle,local_nearest_pca_k20,shuffle,8964,0.2664640323911159,0.06447555629319777,0.2664640323911159,,,0.7907019691560062
H1_local_topology,Y_i,classification,16,pca_plus_nearest_pca_k40_local_graph,local_nearest_pca_k40,real,8964,0.19171690715787432,0.05806392059406357,0.19171690715787432,,,0.9545599306834787
H1_local_topology,Y_i,classification,16,pca_plus_nearest_pca_k40_local_graph_shuffle,local_nearest_pca_k40,shuffle,8964,0.25008995881955476,0.054726631424088616,0.25008995881955476,,,0.7584642116291008
H2_graph_topology,Y_i,classification,16,pca_plus_graph_topology,graph_topology,real,8964,0.1996763388888206,0.04924362195341159,0.1996763388888206,,,0.9003732383405848
H2_graph_topology,Y_i,classification,16,pca_plus_graph_topology_shuffle,graph_topology,shuffle,8964,0.1997255874188443,0.04887699672818284,0.1997255874188443,,,0.9026433311884856
H2_graph_topology,Y_i,classification,16,pca_plus_graph_topology_future_shift,graph_topology,future_shift,8964,0.20074087550177563,0.050162909089155085,0.20074087550177563,,,0.8986896877736713
H3_regime_volatility,large_move_24h,classification,16,pca_large_move_24h,pca,none,8964,0.1208891885560134,0.026993336691180526,0.1208891885560134,,,0.8805537971082612
H3_regime_volatility,large_move_24h,classification,16,pca_plus_topology_large_move_24h,residual_topology,real,8964,0.12118382519607478,0.027013155141646122,0.12118382519607478,,,0.8627724503146397
H3_regime_volatility,large_move_72h,classification,16,pca_large_move_72h,pca,none,8964,0.21865678920009948,0.059417342388659346,0.21865678920009948,,,0.8748302699122372
H3_regime_volatility,large_move_72h,classification,16,pca_plus_topology_large_move_72h,residual_topology,real,8964,0.22760994396745293,0.06017219479075945,0.22760994396745293,,,0.8083577660241112
H3_regime_volatility,abs_move_24h,regression,16,pca_abs_move_24h,pca,none,8436,0.0007843586221458922,,,0.0007843586221458922,0.01376802075568626,
H3_regime_volatility,abs_move_24h,regression,16,pca_plus_topology_abs_move_24h,residual_topology,real,8436,0.0007815022516067113,,,0.0007815022516067113,0.013706874674562568,
H3_regime_volatility,abs_move_72h,regression,16,pca_abs_move_72h,pca,none,7380,0.0020661734062150062,,,0.0020661734062150062,0.023983723538097048,
H3_regime_volatility,abs_move_72h,regression,16,pca_plus_topology_abs_move_72h,residual_topology,real,7380,0.0020980755952140166,,,0.0020980755952140166,0.024088996277090814,
H4_topology_change,Y_i,classification,16,pca_plus_topology_change,topology_change,real,8964,0.19973275683290537,0.04888309446828249,0.19973275683290537,,,0.9030802761510747
H4_topology_change,Y_i,classification,16,pca_plus_topology_change_shuffle,topology_change,shuffle,8964,0.1997577239312922,0.04891761619219058,0.1997577239312922,,,0.9029729563357018
H4_topology_change,Y_i,classification,16,pca_plus_topology_change_future_shift,topology_change,future_shift,8964,0.19972363865937454,0.048875801017930834,0.19972363865937454,,,0.9029741178055652
H5_interactions,Y_i,classification,16,logistic_interactions,topology_interactions,real,8964,0.19960113298771545,0.04868616511923424,0.19960113298771545,,,0.9011954428568442
H5_interactions,Y_i,classification,16,xgboost_interactions,topology_interactions,real,8964,0.22653878669566893,0.051646524545763316,0.22653878669566893,,,0.8721827386994789
H6_uncertainty_signal,miscalibration_indicator,classification,16,pca_error_miscalibration_indicator,pca,none,8964,0.43733729053474907,0.110170069854754,0.43733729053474907,,,0.8909276547715623
H6_uncertainty_signal,miscalibration_indicator,classification,16,pca_plus_topology_error_miscalibration_indicator,residual_topology,real,8964,0.4347888621038368,0.11032306083631459,0.4347888621038368,,,0.8860700488786499
H6_uncertainty_signal,market_abs_error,regression,16,pca_error_market_abs_error,pca,none,8964,0.04045458183507247,,,0.04045458183507247,0.09175912859688297,
H6_uncertainty_signal,market_abs_error,regression,16,pca_plus_topology_error_market_abs_error,residual_topology,real,8964,0.040413033492645585,,,0.040413033492645585,0.09106822540742725,
H6_uncertainty_signal,market_squared_error,regression,16,pca_error_market_squared_error,pca,none,8964,0.03206911761386763,,,0.03206911761386763,0.06656572748781683,
H6_uncertainty_signal,market_squared_error,regression,16,pca_plus_topology_error_market_squared_error,residual_topology,real,8964,0.03207194415324837,,,0.03207194415324837,0.06713770997398266,
baseline,Y_i,classification,17,market_only,market_probability,none,6560,0.24778043763373803,0.054514372990592114,0.24778043763373803,,,0.8872987640661452
baseline,Y_i,classification,17,pca_only,pca,none,6560,0.21624570816785585,0.05208568301144905,0.21624570816785585,,,0.8827594303211197
H1_local_topology,Y_i,classification,17,pca_plus_local_broad_family_ph,local_broad_family,real,6560,0.23368276665651017,0.055869186354155,0.23368276665651017,,,0.7970631561342116
H1_local_topology,Y_i,classification,17,pca_plus_local_broad_family_ph_shuffle,local_broad_family,shuffle,6560,0.208808759034391,0.05150207207962249,0.208808759034391,,,0.9186590131970175
H1_local_topology,Y_i,classification,17,pca_plus_local_broad_family_ph_future_shift,local_broad_family,future_shift,6560,0.23692614665324643,0.056446271171500105,0.23692614665324643,,,0.7714283570056264
H1_local_topology,Y_i,classification,17,pca_plus_local_broad_domain_ph,local_broad_domain,real,6560,0.23860375797858643,0.05472480680243718,0.23860375797858643,,,0.7715699654922007
H1_local_topology,Y_i,classification,17,pca_plus_local_broad_domain_ph_shuffle,local_broad_domain,shuffle,6560,0.2163093127492562,0.05211517536556896,0.2163093127492562,,,0.8776462471696171
H1_local_topology,Y_i,classification,17,pca_plus_local_broad_domain_ph_future_shift,local_broad_domain,future_shift,6560,0.2413724288650565,0.056961333396461485,0.2413724288650565,,,0.7751819200002288
H1_local_topology,Y_i,classification,17,pca_plus_top_corr_k10_local_graph,local_top_corr_k10,real,6560,0.17234212383719438,0.0471640914392002,0.17234212383719438,,,0.9683880719374686
H1_local_topology,Y_i,classification,17,pca_plus_top_corr_k10_local_graph_shuffle,local_top_corr_k10,shuffle,6560,0.21331008929118225,0.05189382175466165,0.21331008929118225,,,0.8774542492909748
H1_local_topology,Y_i,classification,17,pca_plus_top_corr_k20_local_graph,local_top_corr_k20,real,6560,0.1760666243914719,0.04750578653906723,0.1760666243914719,,,0.9743778875623256
H1_local_topology,Y_i,classification,17,pca_plus_top_corr_k20_local_graph_shuffle,local_top_corr_k20,shuffle,6560,0.20888098305997307,0.05118724461517771,0.20888098305997307,,,0.8875455291386487
H1_local_topology,Y_i,classification,17,pca_plus_top_corr_k40_local_graph,local_top_corr_k40,real,6560,0.1777936600941452,0.0480985098936958,0.1777936600941452,,,0.9587734364278853
H1_local_topology,Y_i,classification,17,pca_plus_top_corr_k40_local_graph_shuffle,local_top_corr_k40,shuffle,6560,0.2488061799674375,0.0532770006329354,0.2488061799674375,,,0.7423013228466218
H1_local_topology,Y_i,classification,17,pca_plus_nearest_pca_k10_local_graph,local_nearest_pca_k10,real,6560,0.25702106002695185,0.06613114447102039,0.25702106002695185,,,0.8846486751520974
H1_local_topology,Y_i,classification,17,pca_plus_nearest_pca_k10_local_graph_shuffle,local_nearest_pca_k10,shuffle,6560,0.16829864591597002,0.049473269353218836,0.16829864591597002,,,0.9668452095055121
H1_local_topology,Y_i,classification,17,pca_plus_nearest_pca_k20_local_graph,local_nearest_pca_k20,real,6560,0.22224838710361408,0.07398876551445889,0.22224838710361408,,,0.9435572695096289
H1_local_topology,Y_i,classification,17,pca_plus_nearest_pca_k20_local_graph_shuffle,local_nearest_pca_k20,shuffle,6560,0.22593554183828146,0.06242485693850099,0.22593554183828146,,,0.8983345769864142
H1_local_topology,Y_i,classification,17,pca_plus_nearest_pca_k40_local_graph,local_nearest_pca_k40,real,6560,0.15905250706122556,0.04957143205355446,0.15905250706122556,,,0.9815285354055165
H1_local_topology,Y_i,classification,17,pca_plus_nearest_pca_k40_local_graph_shuffle,local_nearest_pca_k40,shuffle,6560,0.18215896603649054,0.05110148803126786,0.18215896603649054,,,0.9518068349457938
H2_graph_topology,Y_i,classification,17,pca_plus_graph_topology,graph_topology,real,6560,0.2153945140392818,0.052376544899299986,0.2153945140392818,,,0.8709029135789762
H2_graph_topology,Y_i,classification,17,pca_plus_graph_topology_shuffle,graph_topology,shuffle,6560,0.21621306536960694,0.052098963691176066,0.21621306536960694,,,0.8812037918553588
H2_graph_topology,Y_i,classification,17,pca_plus_graph_topology_future_shift,graph_topology,future_shift,6560,0.21413718072008575,0.05222564810998276,0.21413718072008575,,,0.8610280222199349
H3_regime_volatility,large_move_24h,classification,17,pca_large_move_24h,pca,none,6560,0.0881052297720929,0.01854613257016637,0.0881052297720929,,,0.8882122015084563
H3_regime_volatility,large_move_24h,classification,17,pca_plus_topology_large_move_24h,residual_topology,real,6560,0.08818153611098387,0.01871318346984971,0.08818153611098387,,,0.8892102719056882
H3_regime_volatility,large_move_72h,classification,17,pca_large_move_72h,pca,none,6560,0.16901976044041594,0.04580007898585041,0.16901976044041594,,,0.8998805732484076
H3_regime_volatility,large_move_72h,classification,17,pca_plus_topology_large_move_72h,residual_topology,real,6560,0.17007657810701066,0.04621664038881813,0.17007657810701066,,,0.8965326433121019
H3_regime_volatility,abs_move_24h,regression,17,pca_abs_move_24h,pca,none,6512,0.000690978643814728,,,0.000690978643814728,0.01264539561044923,
H3_regime_volatility,abs_move_24h,regression,17,pca_plus_topology_abs_move_24h,residual_topology,real,6512,0.0006890698361279338,,,0.0006890698361279338,0.0128634324674487,
H3_regime_volatility,abs_move_72h,regression,17,pca_abs_move_72h,pca,none,6416,0.0017529453914008925,,,0.0017529453914008925,0.022202391976667037,
H3_regime_volatility,abs_move_72h,regression,17,pca_plus_topology_abs_move_72h,residual_topology,real,6416,0.001752844661986357,,,0.001752844661986357,0.022487085195917075,
H4_topology_change,Y_i,classification,17,pca_plus_topology_change,topology_change,real,6560,0.21622496537349523,0.05208150746969022,0.21622496537349523,,,0.8824081340629432
H4_topology_change,Y_i,classification,17,pca_plus_topology_change_shuffle,topology_change,shuffle,6560,0.21625876775852543,0.05209060057878338,0.21625876775852543,,,0.8819567737637802
H4_topology_change,Y_i,classification,17,pca_plus_topology_change_future_shift,topology_change,future_shift,6560,0.21623279990334188,0.052089819944946915,0.21623279990334188,,,0.882907918210512
H5_interactions,Y_i,classification,17,logistic_interactions,topology_interactions,real,6560,0.2160802654204116,0.05216230884276915,0.2160802654204116,,,0.8812363126686795
H5_interactions,Y_i,classification,17,xgboost_interactions,topology_interactions,real,6560,0.3134865699660252,0.05632389605273485,0.3134865699660252,,,0.7912163784822286
H6_uncertainty_signal,miscalibration_indicator,classification,17,pca_error_miscalibration_indicator,pca,none,6560,0.6142570935745749,0.144307796009,0.6142570935745749,,,0.7365158005509654
H6_uncertainty_signal,miscalibration_indicator,classification,17,pca_plus_topology_error_miscalibration_indicator,residual_topology,real,6560,0.6194972575993575,0.1440596258082109,0.6194972575993575,,,0.7344813874914162
H6_uncertainty_signal,market_abs_error,regression,17,pca_error_market_abs_error,pca,none,6560,0.06553009934156201,,,0.06553009934156201,0.12769881531382463,
H6_uncertainty_signal,market_abs_error,regression,17,pca_plus_topology_error_market_abs_error,residual_topology,real,6560,0.06569935020076409,,,0.06569935020076409,0.13033607707285272,
H6_uncertainty_signal,market_squared_error,regression,17,pca_error_market_squared_error,pca,none,6560,0.050606686538078746,,,0.050606686538078746,0.09844140302918637,
H6_uncertainty_signal,market_squared_error,regression,17,pca_plus_topology_error_market_squared_error,residual_topology,real,6560,0.050606379877316796,,,0.050606379877316796,0.09839358733264825,
