fold,representation,model,window_hours,placebo_type,eval_group_type,eval_group,status,n_obs,brier,log_loss,avg_pred,avg_actual,ece
15,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_microstrategy,ok,336,0.9192271106752828,3.189518539934484,0.041238475189349755,1.0,0.9587615248106502
15,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,macro_fed_rates,ok,11088,0.01963968408478163,0.07719990210871468,0.11641019067284486,0.09090909090909091,0.044211839774648105
15,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,active_market_count_bucket,26-50,ok,11427,0.04608896343962618,0.16871863674160828,0.11419189885881671,0.11761617222368076,0.02442448216612239
15,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,overall,overall,ok,11427,0.04609036939564804,0.16873164462952042,0.11411230304305434,0.11761617222368076,0.023675205145864544
15,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_btc,ok,3,0.011715172591734746,0.094896622777857,0.08836186207813028,0.0,0.08836186207813027
15,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_microstrategy,ok,336,0.9193795595095482,3.191529577692354,0.04115914435075152,1.0,0.9588408556492485
15,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,macro_fed_rates,ok,11088,0.01963636125280365,0.07715168427205676,0.11632997193225965,0.09090909090909091,0.043362069314235495
15,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,active_market_count_bucket,26-50,ok,11427,0.04609036939564804,0.16873164462952042,0.11411230304305434,0.11761617222368076,0.023675205145864544
15,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,overall,overall,ok,8976,0.04717145355388332,0.17096045644221766,0.11489071899008667,0.11764705882352941,0.02862175620273361
15,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_microstrategy,ok,264,0.9171259624416966,3.162854368083583,0.04233435330608924,1.0,0.9576656466939107
15,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,macro_fed_rates,ok,8712,0.020809195708798064,0.0802970045742975,0.11708939673808659,0.09090909090909091,0.049057549424365014
15,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,active_market_count_bucket,26-50,ok,8976,0.04717145355388332,0.17096045644221766,0.11489071899008667,0.11764705882352941,0.02862175620273361
15,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,overall,overall,ok,8976,0.04720514773555157,0.17100947767130675,0.11492435081226882,0.11764705882352941,0.02820711236622421
15,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_microstrategy,ok,264,0.9170905822963056,3.1630049015546016,0.04235403692163887,1.0,0.9576459630783611
15,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,macro_fed_rates,ok,8712,0.02084498305189235,0.08034294967484326,0.117123451233197,0.09090909090909091,0.04872823806259978
15,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,active_market_count_bucket,26-50,ok,8976,0.04720514773555157,0.17100947767130675,0.11492435081226882,0.11764705882352941,0.02820711236622421
15,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,overall,overall,ok,11427,0.04610434722656896,0.1689521142651477,0.11808112675540766,0.11761617222368076,0.020785217069983507
15,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_btc,ok,3,0.010249578856680652,0.08816989372423854,0.0824944368268412,0.0,0.0824944368268412
15,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_microstrategy,ok,336,0.9118943584764401,3.110503171339912,0.045092711865801896,1.0,0.9549072881341981
15,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,macro_fed_rates,ok,11088,0.019877987245071203,0.07983606010610203,0.12030252533699975,0.09090909090909091,0.04438984225440451
15,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,active_market_count_bucket,26-50,ok,11427,0.04610434722656896,0.1689521142651477,0.11808112675540766,0.11761617222368076,0.020785217069983507
15,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,overall,overall,ok,11427,0.04623501076942401,0.17024607786586954,0.1063932524013986,0.11761617222368076,0.026182661445300712
15,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_btc,ok,3,0.008854739208968431,0.08133004280890156,0.07646286811725657,0.0,0.07646286811725657
15,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_microstrategy,ok,336,0.9338073488652066,3.3934233874963478,0.033665326251619866,1.0,0.9663346737483801
15,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,macro_fed_rates,ok,11088,0.019348993021813837,0.07259809554888991,0.10860522699908781,0.09090909090909091,0.03737588721746847
15,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,active_market_count_bucket,26-50,ok,11427,0.04623501076942401,0.17024607786586954,0.1063932524013986,0.11761617222368076,0.026182661445300712
15,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,overall,overall,ok,11427,0.04609353800839792,0.16874088294724912,0.11392911309235809,0.11761617222368076,0.024237536711225312
15,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_btc,ok,3,0.011074315076007334,0.09199676262186646,0.08583889481978009,0.0,0.0858388948197801
15,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_microstrategy,ok,336,0.9198007774427779,3.196783670548479,0.040939295757259,1.0,0.959060704242741
15,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,macro_fed_rates,ok,11088,0.019627035953820496,0.07700277469751636,0.11614852590615779,0.09090909090909091,0.04363982720435231
15,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,active_market_count_bucket,26-50,ok,11427,0.04609353800839792,0.16874088294724912,0.11392911309235809,0.11761617222368076,0.024237536711225312
15,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,overall,overall,ok,11427,0.04609577597716693,0.1687508224204651,0.11399440415436213,0.11761617222368076,0.024553125282190252
15,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_btc,ok,3,0.010863721025072262,0.09103409621683355,0.0849997293461182,0.0,0.0849997293461182
15,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_microstrategy,ok,336,0.9196761385540271,3.195512507128006,0.04100485384312321,1.0,0.9589951461568768
15,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,macro_fed_rates,ok,11088,0.01963317626026859,0.07705179862148216,0.11621405358879582,0.09090909090909091,0.04406138437882662
15,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,active_market_count_bucket,26-50,ok,11427,0.04609577597716693,0.1687508224204651,0.11399440415436213,0.11761617222368076,0.024553125282190252
15,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,overall,overall,ok,5712,0.04985611377519942,0.17715999633051116,0.11472813001223416,0.11764705882352941,0.03909850029667553
15,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,168,0.9169740678900541,3.1605768185883973,0.042412892445147954,1.0,0.9575871075548521
15,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,5544,0.02357981213535535,0.08675342595906009,0.11691950084760043,0.09090909090909091,0.05892526562327748
15,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,active_market_count_bucket,26-50,ok,5712,0.04985611377519942,0.17715999633051116,0.11472813001223416,0.11764705882352941,0.03909850029667553
15,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,overall,overall,ok,5712,0.04995334845659177,0.17784053171060482,0.10996229430060028,0.11764705882352941,0.039579318321479304
15,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,168,0.9260811386043601,3.279824930474379,0.037670346481195105,1.0,0.9623296535188048
15,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,5544,0.02340402148241697,0.08384100447533896,0.11215295938603682,0.09090909090909091,0.05445491708896302
15,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,active_market_count_bucket,26-50,ok,5712,0.04995334845659177,0.17784053171060482,0.10996229430060028,0.11764705882352941,0.039579318321479304
16,market_probability,market_probability,0,none,overall,overall,ok,8964,0.0554401697033016,0.20522296775302787,0.12482009814291972,0.12204373047746542,0.07913014728322933
16,market_probability,market_probability,0,none,broad_family,crypto_btc,ok,2688,0.030818083240327383,0.1443736370807138,0.12421112351190476,0.0,0.12421112351190476
16,market_probability,market_probability,0,none,broad_family,crypto_eth,ok,336,1.5431547619047617e-05,0.003540494573776238,0.003532738095238096,0.0,0.003532738095238096
16,market_probability,market_probability,0,none,broad_family,crypto_microstrategy,ok,336,0.8904892596726189,2.9097961094184805,0.056456845238095237,1.0,0.9435431547619048
16,market_probability,market_probability,0,none,broad_family,macro_fed_rates,ok,5604,0.020506262887293996,0.08434354880866965,0.13648311201876023,0.13526052819414705,0.06203797309540215
16,market_probability,market_probability,0,none,active_market_count_bucket,26-50,ok,8964,0.0554401697033016,0.20522296775302787,0.12482009814291972,0.12204373047746542,0.07913014728322933
16,pca_only,pca_only_fixed_5_C0.01,0,none,overall,overall,ok,8964,0.04888198322273402,0.19973502872126103,0.12635414437743372,0.12204373047746542,0.04890499698932959
16,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_btc,ok,2688,0.02181216675243235,0.1083033831144075,0.09274587687839438,0.0,0.09274587687839438
16,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_eth,ok,336,0.0005388380425053073,0.02341644000810059,0.023142738007654613,0.0,0.023142738007654613
16,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_microstrategy,ok,336,0.930245445123324,3.340792713647185,0.03551141123717892,1.0,0.9644885887628211
16,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,macro_fed_rates,ok,5604,0.011920677058231804,0.06583351677688803,0.15410953586793857,0.13526052819414705,0.05143608203506694
16,pca_only,pca_only_fixed_5_C0.01,0,none,active_market_count_bucket,26-50,ok,8964,0.04888198322273402,0.19973502872126103,0.12635414437743372,0.12204373047746542,0.04890499698932959
16,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,overall,overall,ok,8964,0.04883152836954828,0.1997084301494444,0.12602123909856647,0.12204373047746542,0.04897576425533562
16,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_btc,ok,2688,0.021599451920581953,0.10762438578520982,0.09226043752190272,0.0,0.09226043752190273
16,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_eth,ok,336,0.0005327821951730131,0.02327745989241909,0.02300685553351654,0.0,0.02300685553351654
16,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_microstrategy,ok,336,0.930633440855791,3.3469805246633966,0.035310872954992294,1.0,0.9646891270450078
16,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,macro_fed_rates,ok,5604,0.011919101105814157,0.06575398573487184,0.1538300454048066,0.13526052819414705,0.05131339572676082
16,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,active_market_count_bucket,26-50,ok,8964,0.04883152836954828,0.1997084301494444,0.12602123909856647,0.12204373047746542,0.04897576425533562
16,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,overall,overall,ok,8964,0.04879192218677206,0.19993328220161208,0.12561687156131074,0.12204373047746542,0.047763827092617304
16,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_btc,ok,2688,0.021272794377993804,0.10658922600870004,0.09144018795772849,0.0,0.0914401879577285
16,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_eth,ok,336,0.0005293513210074625,0.023090885627489552,0.022821975189982385,0.0,0.022821975189982385
16,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_microstrategy,ok,336,0.931123736607849,3.359487456117044,0.03506312595203497,1.0,0.964936874047965
16,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,macro_fed_rates,ok,5604,0.011983240836916778,0.06587148096318733,0.1536026083978404,0.13526052819414705,0.05054141976258193
16,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,active_market_count_bucket,26-50,ok,8964,0.04879192218677206,0.19993328220161208,0.12561687156131074,0.12204373047746542,0.047763827092617304
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,overall,overall,ok,8964,0.048869713405277106,0.19972607226642441,0.12624976976828503,0.12204373047746542,0.0488960115902818
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_btc,ok,2688,0.021751387448336185,0.10811139834849126,0.09260471535102362,0.0,0.09260471535102362
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_eth,ok,336,0.0005374088841071516,0.02338435769367779,0.02311138704871373,0.0,0.02311138704871373
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_microstrategy,ok,336,0.9303464010717597,3.3422878620603003,0.03545909647300543,1.0,0.9645409035269946
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,macro_fed_rates,ok,5604,0.011924236502249285,0.06582355588832037,0.15401530672306524,0.13526052819414705,0.051419359635656955
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,active_market_count_bucket,26-50,ok,8964,0.048869713405277106,0.19972607226642441,0.12624976976828503,0.12204373047746542,0.0488960115902818
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,overall,overall,ok,8964,0.04887367150712842,0.19976053052343654,0.1262496626194356,0.12204373047746542,0.04875655065505546
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_btc,ok,2688,0.02175638122763279,0.10810269560741287,0.09257391299029516,0.0,0.09257391299029515
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_eth,ok,336,0.0005367454963869898,0.023368355519717537,0.02309572363267054,0.0,0.02309572363267054
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_microstrategy,ok,336,0.9303797397446313,3.342996788640941,0.03544211998594938,1.0,0.9645578800140506
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,macro_fed_rates,ok,5604,0.011926213349221983,0.06584130288746931,0.1540318669070041,0.13526052819414705,0.05131894911518489
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,active_market_count_bucket,26-50,ok,8964,0.04887367150712842,0.19976053052343654,0.1262496626194356,0.12204373047746542,0.04875655065505546
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,overall,overall,ok,8460,0.04863150723087476,0.19813121663776842,0.12507690771071914,0.12080378250591016,0.04866337742322146
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_btc,ok,2496,0.022639138966113286,0.11020056747721806,0.09399025193489195,0.0,0.09399025193489195
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_eth,ok,312,0.000515671546308325,0.02290635781314756,0.022644516548971465,0.0,0.022644516548971465
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_microstrategy,ok,312,0.9306628304766219,3.34718460885907,0.035295375871294395,1.0,0.9647046241287056
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,macro_fed_rates,ok,5340,0.012057596944312264,0.06547960575480387,0.1508377760239833,0.13295880149812733,0.05065418076738848
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,active_market_count_bucket,26-50,ok,8460,0.04863150723087476,0.19813121663776842,0.12507690771071914,0.12080378250591016,0.04866337742322146
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,overall,overall,ok,8460,0.048589127876215936,0.19825550895347333,0.12479687690882496,0.12080378250591016,0.0486551683908706
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_btc,ok,2496,0.022302935767290394,0.10927695158637905,0.09338650434598297,0.0,0.09338650434598297
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_eth,ok,312,0.0005155409945563461,0.022808265734574073,0.02254644020669921,0.0,0.02254644020669921
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_microstrategy,ok,312,0.9309262267442321,3.3556684018114513,0.03516438362149998,1.0,0.9648356163785
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,macro_fed_rates,ok,5340,0.012132221465005257,0.065618279833787,0.1506897166229752,0.13295880149812733,0.05077672946245077
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,active_market_count_bucket,26-50,ok,8460,0.048589127876215936,0.19825550895347333,0.12479687690882496,0.12080378250591016,0.0486551683908706
16,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,overall,overall,ok,8964,0.048724947529991756,0.19952739858634333,0.1251731339226222,0.12204373047746542,0.04922738065972196
16,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_btc,ok,2688,0.021146766965577615,0.10620844895957662,0.09124650985447309,0.0,0.09124650985447312
16,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_eth,ok,336,0.0005217955781967279,0.02301474733533101,0.02274975683116501,0.0,0.02274975683116501
16,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_microstrategy,ok,336,0.9314878501832147,3.359204969340196,0.034867445830847305,1.0,0.9651325541691527
16,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,macro_fed_rates,ok,5604,0.011915181848597306,0.0654263856748149,0.15300177978214227,0.13526052819414705,0.05070678524809835
16,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,active_market_count_bucket,26-50,ok,8964,0.048724947529991756,0.19952739858634333,0.1251731339226222,0.12204373047746542,0.04922738065972196
16,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,overall,overall,ok,8964,0.04887360141888745,0.19962195921304476,0.12623208232060748,0.12204373047746542,0.04852723208560751
16,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_btc,ok,2688,0.021603465266610618,0.10802180381492756,0.09267769856990725,0.0,0.09267769856990726
16,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_eth,ok,336,0.0005519491179801447,0.023549706172295858,0.02326919594626608,0.0,0.02326919594626608
16,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_microstrategy,ok,336,0.9300373636721685,3.3410052399451806,0.03562363594350936,1.0,0.9643763640564906
16,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,macro_fed_rates,ok,5604,0.012019064843820104,0.06576698284006705,0.1539326803445843,0.13526052819414705,0.0506252122037602
16,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,active_market_count_bucket,26-50,ok,8964,0.04887360141888745,0.19962195921304476,0.12623208232060748,0.12204373047746542,0.04852723208560751
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,overall,overall,ok,8964,0.048860377549022865,0.1997263575577629,0.1261669922751713,0.12204373047746542,0.048858929495881595
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_btc,ok,2688,0.021698019889908524,0.10795503569529087,0.09249242103253262,0.0,0.09249242103253265
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_eth,ok,336,0.0005371221140799018,0.02338010836743774,0.02310728573634357,0.0,0.02310728573634357
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_microstrategy,ok,336,0.9303731887811882,3.342756947046576,0.03544531216488674,1.0,0.9645546878351132
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,macro_fed_rates,ok,5604,0.011933312352704634,0.0658711425017374,0.15393783335552716,0.13526052819414705,0.0514530975656346
16,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,active_market_count_bucket,26-50,ok,8964,0.048860377549022865,0.1997263575577629,0.1261669922751713,0.12204373047746542,0.048858929495881595
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,overall,overall,ok,8964,0.04888012874345969,0.19973697413493188,0.12633444497151425,0.12204373047746542,0.04874639652649325
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_btc,ok,2688,0.021776455046184487,0.1082480888182924,0.09272352146930357,0.0,0.09272352146930356
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_eth,ok,336,0.0005412380226549179,0.023461074669282257,0.02318613918170022,0.0,0.02318613918170022
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_microstrategy,ok,336,0.9301505304303231,3.339743236141207,0.03556107878702123,1.0,0.9644389212129788
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,macro_fed_rates,ok,5604,0.011940386990012158,0.06592339845996344,0.1540831680545459,0.13526052819414705,0.05151290062436246
16,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,active_market_count_bucket,26-50,ok,8964,0.04888012874345969,0.19973697413493188,0.12633444497151425,0.12204373047746542,0.04874639652649325
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,overall,overall,ok,7452,0.04794958877491165,0.1940978118936405,0.12336219665347563,0.11782071926999463,0.04654410686288427
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_btc,ok,2112,0.025149058880567655,0.11667504714976909,0.09843953687417106,0.0,0.09843953687417108
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_eth,ok,264,0.0004967177229587237,0.022491054420819407,0.02223891820480441,0.0,0.02223891820480441
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_microstrategy,ok,264,0.9305440351134316,3.3448334150581682,0.03535618059553398,1.0,0.964643819404466
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,macro_fed_rates,ok,4812,0.012138562852467935,0.06463539790287698,0.14467699116794716,0.12759767248545303,0.0486739076872387
16,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,active_market_count_bucket,26-50,ok,7452,0.04794958877491165,0.1940978118936405,0.12336219665347563,0.11782071926999463,0.04654410686288427
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,overall,overall,ok,7452,0.047913321630296456,0.19400536078335323,0.12312995845634078,0.11782071926999463,0.04626258856284422
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_btc,ok,2112,0.024870693484404228,0.11608350031416577,0.09818334866603268,0.0,0.09818334866603268
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_eth,ok,264,0.0005050122977763063,0.022512426731739796,0.022255952847228998,0.0,0.022255952847228998
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_microstrategy,ok,264,0.9305209813512505,3.3503620832298138,0.03537601442073437,1.0,0.9646239855792657
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,macro_fed_rates,ok,4812,0.012205383588230343,0.06444736601499995,0.14442775949194686,0.12759767248545303,0.047927635277630616
16,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,active_market_count_bucket,26-50,ok,7452,0.047913321630296456,0.19400536078335323,0.12312995845634078,0.11782071926999463,0.04626258856284422
16,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,overall,overall,ok,8964,0.04873789286896506,0.19971315725809133,0.125117990867629,0.12204373047746542,0.04872519919017367
16,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_btc,ok,2688,0.021130850831031295,0.10596010120723674,0.09091239463418628,0.0,0.0909123946341863
16,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_eth,ok,336,0.0005134630292131523,0.02283408707937572,0.02257336260864304,0.0,0.02257336260864304
16,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_microstrategy,ok,336,0.9318681627439392,3.3658639467072313,0.03467179804648552,1.0,0.9653282019535144
16,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,macro_fed_rates,ok,5604,0.011921220268346081,0.06545422024699826,0.15309614193087265,0.13526052819414705,0.05079130083739437
16,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,active_market_count_bucket,26-50,ok,8964,0.04873789286896506,0.19971315725809133,0.125117990867629,0.12204373047746542,0.04872519919017367
16,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,overall,overall,ok,8964,0.04824006832852418,0.19981975220810871,0.1195879841580505,0.12204373047746542,0.046332740429299205
16,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_btc,ok,2688,0.018627265855654315,0.0965892185047403,0.08349360487318283,0.0,0.08349360487318282
16,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_eth,ok,336,0.00040894237297754737,0.0203179662330893,0.02011064569427968,0.0,0.02011064569427968
16,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_microstrategy,ok,336,0.9389746224975736,3.4800306492452413,0.03099929148252877,1.0,0.9690007085174712
16,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,macro_fed_rates,ok,5604,0.011905960756671429,0.06342528634047566,0.14817682748077116,0.13526052819414705,0.047020442359348213
