fold,representation,model,window_hours,placebo_type,prob_decile,n_obs,avg_pred,avg_actual
13,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,5,262,0.5506484963792897,0.3511450381679389
13,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,6,174,0.6321047362606779,0.15517241379310345
13,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,7,70,0.7507156769024674,0.5142857142857142
13,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,8,97,0.8832260524380737,1.0
13,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,9,553,0.9587738706273922,1.0
13,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,0,13403,0.03486457646061496,0.02506901439976125
13,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,1,554,0.14787052563855424,0.005415162454873646
13,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,2,198,0.24435890440035868,0.6616161616161617
13,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,3,136,0.3399933888107154,0.6176470588235294
13,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,4,131,0.4665031968409832,0.42748091603053434
13,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,5,365,0.5426182187853178,0.7123287671232876
13,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,6,277,0.646436138320398,0.1552346570397112
13,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,7,61,0.7437719930725983,0.14754098360655737
13,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,8,72,0.8498027185566269,0.875
13,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,9,616,0.9598971100671728,1.0
13,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,0,13442,0.03324405054004597,0.02499628031542925
13,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,1,535,0.14749841709213307,0.009345794392523364
13,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,2,217,0.2492740816178833,0.7373271889400922
13,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,3,104,0.33613226085111236,0.5096153846153846
13,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,4,172,0.4695750912723348,0.6104651162790697
13,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,5,332,0.5379557193016745,0.6536144578313253
13,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,6,266,0.6391347844938595,0.13533834586466165
13,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,7,62,0.7416010414769025,0.1774193548387097
13,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,8,63,0.8464669645616981,0.9206349206349206
13,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,9,620,0.9577381767788535,1.0
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,0,6819,0.029189631074558058,0.024637043554773426
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,1,315,0.14586274738934837,0.02857142857142857
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,2,66,0.24544711089870408,0.36363636363636365
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,3,18,0.3442205602708749,0.1111111111111111
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,4,189,0.4632623088899071,0.656084656084656
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,5,191,0.5378970444624119,0.5340314136125655
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,6,82,0.6384415132329437,0.43902439024390244
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,7,26,0.7691102258064519,0.6538461538461539
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,8,59,0.8548434626434394,1.0
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,9,299,0.9554265604297546,1.0
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,0,12482,0.034940875412144225,0.02499599423169364
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,1,517,0.15064087981236618,0.005802707930367505
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,2,207,0.24591231034748093,0.6521739130434783
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,3,106,0.34287057735410953,0.5188679245283019
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,4,129,0.4718861953893614,0.5038759689922481
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,5,353,0.5418428365218683,0.7082152974504249
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,6,263,0.6426649516508637,0.1596958174904943
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,7,62,0.739525623842917,0.1774193548387097
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,8,62,0.8463507598922054,0.9032258064516129
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,9,576,0.95834518411046,1.0
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,0,10674,0.032739217625062995,0.02473299606520517
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,1,448,0.1511016027320402,0.029017857142857144
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,2,181,0.2404683333052511,0.6574585635359116
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,3,43,0.3395290224764116,0.32558139534883723
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,4,150,0.4746926820904982,0.6
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,5,319,0.533337237002638,0.6677115987460815
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,6,247,0.6407318698593731,0.16194331983805668
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,7,31,0.7521952042615618,0.3870967741935484
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,8,69,0.856189771578024,0.9420289855072463
13,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,9,483,0.9569101707361686,1.0
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,0,13439,0.034083487167124185,0.02500186025745963
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,1,527,0.14832424332427938,0.009487666034155597
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,2,218,0.24829494602161892,0.6880733944954128
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,3,111,0.34008908720472897,0.5675675675675675
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,4,147,0.47170293371381133,0.5034013605442177
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,5,361,0.5389979247985178,0.6814404432132964
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,6,261,0.6422777447970787,0.1417624521072797
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,7,67,0.7412954380346891,0.1791044776119403
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,8,65,0.8521065015509357,0.9384615384615385
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,9,617,0.9586497542743984,1.0
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,0,13430,0.034402555045811224,0.02501861504095309
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,1,535,0.14869229459083386,0.007476635514018692
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,2,212,0.24855055145403362,0.6792452830188679
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,3,114,0.3382774081003295,0.6052631578947368
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,4,140,0.46943179725149914,0.4642857142857143
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,5,368,0.5398517107549897,0.6983695652173914
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,6,265,0.644311706687283,0.13584905660377358
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,7,65,0.7419024112782219,0.18461538461538463
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,8,63,0.8487259695016137,0.9047619047619048
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,9,621,0.9586439510725216,1.0
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,0,13433,0.03435827952647778,0.02501302761855133
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,1,532,0.1485676427842917,0.007518796992481203
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,2,217,0.2490421391908896,0.6866359447004609
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,3,109,0.33890946035584835,0.5871559633027523
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,4,147,0.47009268987350056,0.47619047619047616
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,5,365,0.5400174534244213,0.684931506849315
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,6,262,0.6434838500176487,0.14885496183206107
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,7,64,0.7415986257684978,0.171875
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,8,66,0.8503787963063484,0.9090909090909091
13,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,9,618,0.9586156078428639,1.0
13,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,0,13453,0.03332077335208808,0.024975841819668474
13,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,1,535,0.14998144526753412,0.013084112149532711
13,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,2,211,0.24915450344567128,0.7535545023696683
13,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,3,91,0.33827320162397895,0.5604395604395604
13,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,4,185,0.47259849547122645,0.572972972972973
13,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,5,342,0.5411919317596776,0.6345029239766082
13,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,6,249,0.6363272351188866,0.13253012048192772
13,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,7,62,0.7392930460442362,0.1774193548387097
13,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,8,63,0.8487056341936606,0.9365079365079365
13,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,9,622,0.9572722678724438,1.0
13,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,0,13454,0.03394541810907675,0.02497398543184183
13,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,1,515,0.1494579316264976,0.009708737864077669
13,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,2,230,0.2498941130518595,0.7130434782608696
13,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,3,93,0.3394267943262864,0.5161290322580645
13,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,4,160,0.47115167705504524,0.51875
13,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,5,353,0.5409318738283223,0.6742209631728046
13,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,6,263,0.6421204812434159,0.1482889733840304
13,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,7,62,0.738405608670849,0.14516129032258066
13,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,8,66,0.8523261819383963,0.9393939393939394
13,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,9,617,0.9583963032046845,1.0
13,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,0,13458,0.03360700182274476,0.024966562639322336
13,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,1,519,0.14942186789165599,0.011560693641618497
13,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,2,227,0.24875931544693564,0.7444933920704846
13,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,3,89,0.33852553355044274,0.47191011235955055
13,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,4,149,0.46747664495415026,0.4899328859060403
13,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,5,367,0.5385249427403889,0.6811989100817438
13,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,6,266,0.6415209183930727,0.13533834586466165
13,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,7,57,0.7400837084360536,0.21052631578947367
13,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,8,66,0.8554701264866725,0.9393939393939394
13,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,9,615,0.9580247314178815,1.0
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,0,6783,0.03147280616707065,0.02476780185758514
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,1,341,0.1485553248204282,0.01466275659824047
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,2,68,0.24730373521534255,0.4264705882352941
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,3,24,0.33480424546174786,0.041666666666666664
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,4,136,0.4721069502416352,0.6029411764705882
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,5,219,0.5362286172620594,0.6484018264840182
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,6,104,0.6355151191981958,0.36538461538461536
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,7,23,0.7560772573575288,0.5217391304347826
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,8,67,0.8526843652829534,0.9552238805970149
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,9,299,0.9573507512092544,1.0
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,0,12489,0.034561219800144684,0.024981984146048523
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,1,514,0.14942872272284088,0.007782101167315175
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,2,206,0.2469886710607467,0.6553398058252428
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,3,101,0.34213867028537404,0.5544554455445545
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,4,128,0.4691468111809759,0.4140625
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,5,369,0.5383248880865688,0.7262872628726287
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,6,255,0.6441412731369718,0.12941176470588237
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,7,57,0.741256036017342,0.21052631578947367
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,8,63,0.847046356358974,0.9047619047619048
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,9,575,0.9579103882027282,1.0
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,0,10670,0.033659178705429164,0.024742268041237112
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,1,437,0.15284923353041144,0.013729977116704805
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,2,192,0.24184814333179463,0.6458333333333334
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,3,45,0.33843312501805883,0.3333333333333333
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,4,129,0.4758602358274832,0.5348837209302325
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,5,337,0.5356802873404637,0.7032640949554896
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,6,245,0.6405256255940822,0.1469387755102041
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,7,36,0.7473928044406989,0.3333333333333333
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,8,66,0.8545383295071876,0.9393939393939394
13,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,9,488,0.9569797832510794,1.0
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,0,13444,0.0340422541350415,0.024992561737578103
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,1,523,0.14863669952051464,0.009560229445506692
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,2,221,0.24898592936132072,0.6923076923076923
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,3,105,0.34005851137092036,0.5619047619047619
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,4,153,0.4712191045678273,0.5098039215686274
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,5,357,0.53890025022059,0.6834733893557423
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,6,265,0.6425912773169051,0.13962264150943396
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,7,64,0.7446957003926138,0.1875
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,8,63,0.8523243587760886,0.9365079365079365
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,9,618,0.9584268732752054,1.0
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,0,13432,0.03439900206263744,0.02501488981536629
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,1,533,0.1488817757747629,0.0075046904315197
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,2,214,0.2488576085272755,0.6822429906542056
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,3,112,0.3384031506871995,0.5982142857142857
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,4,138,0.46969152409661313,0.4492753623188406
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,5,367,0.5390509681156823,0.7029972752043597
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,6,267,0.643287138683191,0.14232209737827714
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,7,65,0.7401169047988858,0.18461538461538463
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,8,62,0.8464107639569602,0.8870967741935484
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,9,623,0.9584329849022514,1.0
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,0,13438,0.034365551706901566,0.025003720791784492
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,1,527,0.14897442899978186,0.007590132827324478
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,2,221,0.24984227920946972,0.6923076923076923
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,3,106,0.34018019309656583,0.5660377358490566
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,4,147,0.4708388756342223,0.48299319727891155
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,5,360,0.5394498112038402,0.6944444444444444
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,6,265,0.6427810055708642,0.14339622641509434
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,7,64,0.7393937414178637,0.171875
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,8,65,0.8479940579670554,0.8923076923076924
13,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,9,620,0.9584135412829715,1.0
14,market_probability,market_probability,0,none,0,9462,0.010863242443458073,0.020291693088142042
14,market_probability,market_probability,0,none,1,474,0.1464873417721519,0.3037974683544304
14,market_probability,market_probability,0,none,2,194,0.23853092783505153,0.15463917525773196
14,market_probability,market_probability,0,none,3,256,0.349609375,1.0
14,market_probability,market_probability,0,none,4,174,0.46166666666666667,0.28735632183908044
14,market_probability,market_probability,0,none,5,212,0.5410141509433962,0.0
14,market_probability,market_probability,0,none,6,17,0.6911764705882353,1.0
14,market_probability,market_probability,0,none,7,309,0.7499838187702266,1.0
14,market_probability,market_probability,0,none,8,10,0.808,1.0
14,market_probability,market_probability,0,none,9,336,0.9612559523809525,1.0
14,pca_only,pca_only_fixed_5_C0.01,0,none,0,9910,0.027323963995260648,0.03390514631685167
14,pca_only,pca_only_fixed_5_C0.01,0,none,1,197,0.13649834429970198,0.03553299492385787
14,pca_only,pca_only_fixed_5_C0.01,0,none,2,164,0.25131634550766424,1.0
14,pca_only,pca_only_fixed_5_C0.01,0,none,3,107,0.3620720783312582,1.0
14,pca_only,pca_only_fixed_5_C0.01,0,none,4,80,0.44564448085661656,0.725
14,pca_only,pca_only_fixed_5_C0.01,0,none,5,94,0.5572889526073113,0.0
14,pca_only,pca_only_fixed_5_C0.01,0,none,6,138,0.6479030470442135,0.0
14,pca_only,pca_only_fixed_5_C0.01,0,none,7,82,0.7283816826142878,0.0
14,pca_only,pca_only_fixed_5_C0.01,0,none,8,39,0.8921131484788086,1.0
14,pca_only,pca_only_fixed_5_C0.01,0,none,9,633,0.9575143364234715,1.0
14,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,0,10012,0.0222287865342591,0.03345984818218138
14,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,1,147,0.14151551865744547,0.40816326530612246
14,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,2,148,0.23944263969850849,1.0
14,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,3,108,0.34134148584666923,1.0
14,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,4,79,0.4506308923913725,0.26582278481012656
14,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,5,158,0.5533516373079115,0.0
14,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,6,106,0.6600263547688244,0.0
14,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,7,14,0.7171779452193668,0.0
14,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,8,131,0.8776786964979528,1.0
14,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,9,541,0.9591310534239527,1.0
14,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,0,9895,0.027686933530054816,0.03395654370894391
14,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,1,211,0.1349936652944706,0.03317535545023697
14,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,2,164,0.254698133325157,0.9939024390243902
14,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,3,106,0.3610775054321363,1.0
14,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,4,74,0.450100229364505,0.7567567567567568
14,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,5,106,0.5580913985885673,0.03773584905660377
14,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,6,120,0.6469250439958137,0.0
14,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,7,96,0.7285139415041368,0.0
14,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,8,36,0.890996303613159,1.0
14,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,9,636,0.9581035778811895,1.0
14,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,0,9885,0.026730669078512872,0.033990895295902886
14,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,1,225,0.13160087979295265,0.044444444444444446
14,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,2,153,0.245756788105735,1.0
14,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,3,118,0.3603476104673815,0.9915254237288136
14,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,4,78,0.4352229721081521,0.717948717948718
14,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,5,92,0.5614900123169684,0.0
14,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,6,141,0.6446778258334142,0.0
14,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,7,80,0.7265718601059733,0.0
14,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,8,52,0.8904248850492654,1.0
14,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,9,620,0.9584551402435819,1.0
14,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,0,4996,0.023828114560187463,0.03362690152121697
14,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,1,85,0.13293040446854368,0.24705882352941178
14,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,2,73,0.24309948810854587,1.0
14,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,3,37,0.3481752439421596,1.0
14,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,4,72,0.438640303858152,0.5138888888888888
14,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,5,53,0.5537168654996318,0.0
14,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,6,65,0.6428380455585135,0.0
14,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,7,15,0.7368274005169906,0.0
14,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,8,31,0.8903161973747605,1.0
