fold,representation,model,n_components,class_weight,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual,window_hours
2,tda,tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0012672400836261,0.0148672609755551,0.0141731230607362,0.0,72
2,tda,tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0128696429783428,0.0534512992728237,0.0443579300962329,0.0,72
2,tda,tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,2.2236093586735577e-06,0.0014750642164478,0.0014739512659932,0.0,72
2,tda,tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_policy,336,8.187307018345603e-06,0.002807914738357,0.0028038127305834,0.0,72
2,tda,tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,macro_fed_rates,11550,0.0984589280767447,0.3904495346802668,0.0118717704042891,0.1163636363636363,72
2,tda,tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,active_market_count_bucket,51-100,17934,0.0653357557890236,0.2613361580937572,0.0161987187433257,0.0749414519906323,72
2,tda,tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,overall,overall,17934,0.0540011513503723,0.1896937032483148,0.0804707409580152,0.0749414519906323,72
2,tda,tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0382390712383912,0.1231324759356525,0.0891664520035823,0.0,72
2,tda,tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_eth,2352,0.1042970207156863,0.3182221856549071,0.16780147767529,0.0,72
2,tda,tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001098831991605,0.0103934547065826,0.0103381092582443,0.0,72
2,tda,tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.00047724294663,0.0215646868753991,0.0213222349434978,0.0,72
2,tda,tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,macro_fed_rates,11550,0.0514692209392469,0.1929909297558094,0.0639182717285662,0.1163636363636363,72
2,tda,tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,active_market_count_bucket,51-100,17934,0.0540011513503723,0.1896937032483148,0.0804707409580152,0.0749414519906323,72
2,tda,tda_168h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,overall,overall,17934,0.062392213988608,0.2384143607840827,0.0226797661603143,0.0749414519906323,168
2,tda,tda_168h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0024492780245485,0.0215870983055813,0.0202005747796289,0.0,168
2,tda,tda_168h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0212733449288257,0.0760716945835203,0.0598243979658487,0.0,168
2,tda,tda_168h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,4.411695806064377e-06,0.0020924614377221,0.0020902524511642,0.0,168
2,tda,tda_168h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_policy,336,1.6678255064863404e-05,0.004033752830836,0.0040253898433319,0.0,168
2,tda,tda_168h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,macro_fed_rates,11550,0.0918329348929109,0.3482434166528407,0.0169786281586924,0.1163636363636363,168
