fold,representation,model,n_components,class_weight,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual
5,family_pca,var_90_standard,7,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,7.291814742281763e-05,0.007937912953983838,0.00790119575490224,0.0
5,family_pca,var_90_standard,7,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.00028823708015751187,0.015411004728904014,0.015264665640439247,0.0
5,family_pca,var_90_standard,7,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,macro_fed_rates,11833,0.04192820928071797,0.16026892683330846,0.06584176525177436,0.11358066424406321
5,family_pca,var_90_standard,7,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,active_market_count_bucket,51-100,20281,0.040459161779062794,0.14411643684524122,0.07403853701781765,0.06626892165080617
5,family_pca,var_90_balanced,7,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,overall,overall,20281,0.08675943309634761,0.3078448887317136,0.19522310710905041,0.06626892165080617
5,family_pca,var_90_balanced,7,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_btc,4638,0.14152134630058125,0.4811780985853405,0.2241673031361602,0.0
5,family_pca,var_90_balanced,7,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_eth,3138,0.21823882239547057,0.7486105521383268,0.31712076213774243,0.0
5,family_pca,var_90_balanced,7,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.003933146396353382,0.059243386288615994,0.05716583713730244,0.0
5,family_pca,var_90_balanced,7,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.01628952050658385,0.1240828872037705,0.11487346865577279,0.0
5,family_pca,var_90_balanced,7,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,macro_fed_rates,11833,0.03478102068186902,0.13529625848268084,0.15775388532058068,0.11358066424406321
5,family_pca,var_90_balanced,7,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,active_market_count_bucket,51-100,20281,0.08675943309634761,0.3078448887317136,0.19522310710905041,0.06626892165080617
5,family_pca,var_95_standard,8,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,overall,overall,20281,0.04011895094886045,0.14371270394006697,0.07072167737395377,0.06626892165080617
5,family_pca,var_95_standard,8,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_btc,4638,0.029542219853503457,0.09725639818521022,0.06975852197442464,0.0
5,family_pca,var_95_standard,8,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_eth,3138,0.05243429270484845,0.16093850164781526,0.11314824077013479,0.0
5,family_pca,var_95_standard,8,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,5.984340315238245e-05,0.00719580262097853,0.007165688371736153,0.0
5,family_pca,var_95_standard,8,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.00023978619651489027,0.014009882705430566,0.01388828859781119,0.0
5,family_pca,var_95_standard,8,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,macro_fed_rates,11833,0.04326849847544892,0.16491270560170496,0.06326654255939523,0.11358066424406321
5,family_pca,var_95_standard,8,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,active_market_count_bucket,51-100,20281,0.04011895094886045,0.14371270394006697,0.07072167737395377,0.06626892165080617
5,family_pca,var_95_balanced,8,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,overall,overall,20281,0.08153613759254302,0.2874232626633584,0.1826382511004708,0.06626892165080617
5,family_pca,var_95_balanced,8,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_btc,4638,0.13206802635642734,0.44541065949125086,0.20964587939954898,0.0
5,family_pca,var_95_balanced,8,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_eth,3138,0.20631391408867503,0.7005916279571877,0.2999909313758026,0.0
5,family_pca,var_95_balanced,8,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.002768644537382986,0.04957927291426164,0.04812982307425501,0.0
5,family_pca,var_95_balanced,8,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.012146802674410137,0.10534965806048475,0.09858527207666402,0.0
5,family_pca,var_95_balanced,8,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,macro_fed_rates,11833,0.03284697435982681,0.1278546355123789,0.14713774759448686,0.11358066424406321
5,family_pca,var_95_balanced,8,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,active_market_count_bucket,51-100,20281,0.08153613759254302,0.2874232626633584,0.1826382511004708,0.06626892165080617
5,family_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,overall,overall,20281,0.04029471328833901,0.14405754581110103,0.07120393883615021,0.06626892165080617
5,family_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_btc,4638,0.03019250760104765,0.0989706527884797,0.07045508504305621,0.0
5,family_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_eth,3138,0.05376897763950386,0.16421628245216216,0.114498153059145,0.0
5,family_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,5.603459731068503e-05,0.007065917807194911,0.007037733026360826,0.0
5,family_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.00022179798977042066,0.013738397378284447,0.013626058202922873,0.0
5,family_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,macro_fed_rates,11833,0.042961533538842384,0.16397399262442022,0.06347318186035929,0.11358066424406321
5,family_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,active_market_count_bucket,51-100,20281,0.04029471328833901,0.14405754581110103,0.07120393883615021,0.06626892165080617
5,family_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,overall,overall,20281,0.08019864270872533,0.28234803406369613,0.1792563644785204,0.06626892165080617
5,family_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_btc,4638,0.12958454078925655,0.43632430820147294,0.2056508189033332,0.0
5,family_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_eth,3138,0.2032419196544493,0.6889225578694116,0.29534098943728226,0.0
5,family_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.002500834619094244,0.04709196338201926,0.045785490624161436,0.0
5,family_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.01119526052541614,0.10060139578231604,0.09438752265516624,0.0
5,family_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,broad_family,macro_fed_rates,11833,0.03237729576192588,0.12601744123501735,0.14432617870355505,0.11358066424406321
5,family_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-09-28 06:00:00+00:00,2025-09-28 07:00:00+00:00,2025-10-12 06:00:00+00:00,ok,active_market_count_bucket,51-100,20281,0.08019864270872533,0.28234803406369613,0.1792563644785204,0.06626892165080617
6,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,overall,overall,20832,0.03533808700397839,0.135098001252154,0.11740055796356047,0.06451612903225806
6,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_btc,5040,0.030058510796440875,0.13473543755116962,0.11407813430292396,0.0
6,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_eth,3360,0.03926296224385165,0.16254585481493952,0.13461629614123466,0.0
6,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0021777767857142855,0.04728299061451028,0.04615773809523809,0.0
6,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.011208053631764232,0.11134067111251286,0.10529951034277955,0.0
6,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.03811623655554435,0.1305989229854167,0.11628692483847214,0.11428571428571428
6,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.03533808700397839,0.135098001252154,0.11740055796356047,0.06451612903225806
6,active_filled_pca,fixed_2_standard,2,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,overall,overall,20832,0.02689351525462157,0.1083616451634195,0.06207802873489771,0.06451612903225806
6,active_filled_pca,fixed_2_standard,2,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_btc,5040,0.006101626102024521,0.04250030539494061,0.03866721286343096,0.0
6,active_filled_pca,fixed_2_standard,2,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_eth,3360,0.009535280237303573,0.054820567198114366,0.04868143910117153,0.0
6,active_filled_pca,fixed_2_standard,2,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00015481269714615268,0.012349314107239627,0.012271234209828896,0.0
6,active_filled_pca,fixed_2_standard,2,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.00038953688226242485,0.019629686474484688,0.019432192810258722,0.0
6,active_filled_pca,fixed_2_standard,2,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.04228504006582072,0.1571637927612866,0.07858033630229687,0.11428571428571428
6,active_filled_pca,fixed_2_standard,2,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.02689351525462157,0.1083616451634195,0.06207802873489771,0.06451612903225806
6,active_filled_pca,fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,overall,overall,20832,0.0670111241568291,0.24227196849740168,0.20780632899271714,0.06451612903225806
6,active_filled_pca,fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_btc,5040,0.084420102912921,0.29698570435372457,0.20739483389476737,0.0
6,active_filled_pca,fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_eth,3360,0.10635403595521786,0.3586043142485527,0.23453813127637985,0.0
6,active_filled_pca,fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.010602059765315652,0.10697634463836568,0.1012601184980855,0.0
6,active_filled_pca,fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.026024051812863862,0.17343464485329324,0.1587337097720889,0.0
6,active_filled_pca,fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.05109204808283514,0.19141778141588142,0.20479127851694232,0.11428571428571428
6,active_filled_pca,fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.0670111241568291,0.24227196849740168,0.20780632899271714,0.06451612903225806
6,active_filled_pca,fixed_5_standard,5,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,overall,overall,20832,0.02806419696824158,0.11334471780705255,0.047655556072702505,0.06451612903225806
6,active_filled_pca,fixed_5_standard,5,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_btc,5040,0.0029097298438343104,0.025413773094776906,0.02367033269711269,0.0
6,active_filled_pca,fixed_5_standard,5,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_eth,3360,0.004768913860022108,0.0339077625548097,0.031001355932799412,0.0
6,active_filled_pca,fixed_5_standard,5,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,4.13100343142595e-05,0.006406468400634085,0.0063857227484387736,0.0
6,active_filled_pca,fixed_5_standard,5,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.00010891896257649496,0.010395870761466478,0.01034101851387563,0.0
6,active_filled_pca,fixed_5_standard,5,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.04709985419361005,0.17972245551158306,0.06493854815601592,0.11428571428571428
6,active_filled_pca,fixed_5_standard,5,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.02806419696824158,0.11334471780705255,0.047655556072702505,0.06451612903225806
6,active_filled_pca,fixed_5_balanced,5,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,overall,overall,20832,0.04987173543366597,0.1800382426122145,0.15704042867178156,0.06451612903225806
6,active_filled_pca,fixed_5_balanced,5,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_btc,5040,0.05645843109788187,0.20528316617282694,0.14800338107052916,0.0
6,active_filled_pca,fixed_5_balanced,5,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_eth,3360,0.07650028389616802,0.25830352757963676,0.17373996033163064,0.0
6,active_filled_pca,fixed_5_balanced,5,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00338877310852956,0.05941440183156924,0.057649173779588794,0.0
6,active_filled_pca,fixed_5_balanced,5,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.009280679623923392,0.10019956423014782,0.09522499711962132,0.0
6,active_filled_pca,fixed_5_balanced,5,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.04192853824928367,0.1525849802144803,0.16074805963934294,0.11428571428571428
6,active_filled_pca,fixed_5_balanced,5,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.04987173543366597,0.1800382426122145,0.15704042867178156,0.06451612903225806
6,active_filled_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,overall,overall,20832,0.027562875880915404,0.11107765449635161,0.051256420916059246,0.06451612903225806
6,active_filled_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_btc,5040,0.003722358989275975,0.02940415213344179,0.02711619538036221,0.0
6,active_filled_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_eth,3360,0.00610642192834487,0.03930620428855881,0.035472601559997145,0.0
6,active_filled_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,5.6151635256915124e-05,0.007478806488765404,0.007450587168431803,0.0
6,active_filled_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.0001484881101596059,0.01214352608670035,0.012068654817427783,0.0
6,active_filled_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.04547983030710715,0.17237336918031768,0.06848314024298312,0.11428571428571428
6,active_filled_pca,fixed_10_standard,10,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.027562875880915404,0.11107765449635161,0.051256420916059246,0.06451612903225806
6,active_filled_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,overall,overall,20832,0.051985107362045264,0.18708414331313908,0.16249080175495917,0.06451612903225806
6,active_filled_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_btc,5040,0.059796119102818235,0.21641047332828972,0.15441817545463116,0.0
6,active_filled_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_eth,3360,0.08096215878449595,0.2727200718551629,0.18106252920731897,0.0
6,active_filled_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.003810490581815744,0.06316680111993404,0.061176943515276534,0.0
6,active_filled_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.01049381866648708,0.10683481994333671,0.10118255266329342,0.0
6,active_filled_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.04292025636603631,0.15588164131072507,0.16529063682103542,0.11428571428571428
6,active_filled_pca,fixed_10_balanced,10,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.051985107362045264,0.18708414331313908,0.16249080175495917,0.06451612903225806
6,active_filled_pca,var_85_standard,23,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,overall,overall,20832,0.027384365781196997,0.110555939602779,0.05284487387278806,0.06451612903225806
6,active_filled_pca,var_85_standard,23,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_btc,5040,0.00417584515659166,0.030991800669728505,0.02838916220259755,0.0
6,active_filled_pca,var_85_standard,23,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_eth,3360,0.006929382157538532,0.041855675548037395,0.03740899674619434,0.0
6,active_filled_pca,var_85_standard,23,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,6.136437108006258e-05,0.007724302847354314,0.00769345053639222,0.0
6,active_filled_pca,var_85_standard,23,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.00016741293073796855,0.01268255308872902,0.012598055948625916,0.0
6,active_filled_pca,var_85_standard,23,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.044733440063089595,0.17001793239742607,0.07017609351791242,0.11428571428571428
6,active_filled_pca,var_85_standard,23,standard,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.027384365781196997,0.110555939602779,0.05284487387278806,0.06451612903225806
6,active_filled_pca,var_85_balanced,23,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,overall,overall,20832,0.043993466178509084,0.1574000183015665,0.13454397167260584,0.06451612903225806
6,active_filled_pca,var_85_balanced,23,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_btc,5040,0.04557064146369249,0.1679053398764134,0.1206898529364721,0.0
6,active_filled_pca,var_85_balanced,23,balanced,2024-08-06 17:00:00+00:00,2025-10-12 06:00:00+00:00,2025-10-12 07:00:00+00:00,2025-10-26 06:00:00+00:00,ok,broad_family,crypto_eth,3360,0.06612343903101496,0.22126659038090868,0.14741738330990012,0.0
